"Speed","Radius_big","Radius_small","Length","Pressure_1","Pressure_2","Viscosity","Kf_a","Kf_b","Kf_c","","","",""
"1.8","1.0","0.0","834.7","100.9","91.0","0.001","-2.0","0","1.8","","","",""
"0.3","0.5","0.3","143.4","41.0","37.7","0.003","-1.9","0","0.4","","","",""
"0.5","1.1","0.8","498.1","92.5","87.7","0.003","-0.9","0","1.0","","","",""
"0.6","0.4","0.2","427.6","60.2","49.7","0.001","-4.4","0","0.7","","","",""
"0.1","1.5","1.1","804.8","70.7","67.1","0.009","-0.1","0","0.3","","","",""
"2.2","0.7","0.0","641.7","51.7","32.4","0.002","-4.9","0","2.2","","","",""
"14.9","2.4","1.0","960.9","121.7","17.0","0.009","-3.1","0","17.7","","","",""
"147.0","3.2","2.4","22.3","42.9","33.9","0.003","-34.9","0","349.8","","","",""
"21.6","2.7","1.8","378.0","16.5","7.5","0.001","-5.6","0","40.0","","","",""
"6.6","1.4","1.0","613.5","118.4","35.4","0.005","-6.9","0","13.1","","","",""
"0.0","0.8","0.7","677.0","1.3","0.2","0.003","-0.2","0","0.1","","","",""
"23.1","2.9","0.5","275.8","129.5","115.6","0.004","-2.9","0","23.9","","","",""
"4.2","0.9","0.6","294.4","46.4","13.4","0.003","-8.8","0","6.9","","","",""
"0.0","0.0","0.0","181.3","146.3","121.3","0.007","-4.9","0","0.0","","","",""
"166.4","4.2","2.2","169.8","25.1","8.9","0.002","-12.8","0","230.4","","","",""
"0.2","0.6","0.4","633.6","52.6","31.6","0.009","-0.9","0","0.3","","","",""
"12.9","1.4","1.1","695.5","162.8","19.1","0.003","-18.4","0","33.9","","","",""
"57.5","3.1","1.9","443.5","104.3","26.3","0.005","-9.5","0","92.0","","","",""
"26.2","4.6","1.2","571.3","27.3","2.7","0.008","-1.3","0","28.2","","","",""
"16.9","1.5","0.3","906.6","179.0","6.8","0.006","-7.7","0","17.4","","","",""
"33.9","2.9","0.2","537.6","166.2","105.2","0.007","-4.1","0","34.1","","","",""
"2.6","0.8","0.7","356.4","66.7","6.7","0.004","-11.9","0","8.4","","","",""
"12.2","3.1","2.8","694.1","130.6","3.5","0.006","-7.6","0","70.6","","","",""
"13.1","3.3","0.9","812.0","41.0","29.6","0.003","-1.3","0","14.3","","","",""
"47.8","2.9","0.4","658.7","100.1","75.1","0.002","-5.7","0","48.8","","","",""
"17.2","5.0","2.6","920.0","33.6","17.7","0.005","-0.9","0","23.4","","","",""
"12.6","4.2","3.1","87.7","2.2","1.6","0.001","-1.5","0","26.6","","","",""
"1.8","0.9","0.6","924.3","140.8","96.1","0.003","-4.0","0","3.1","","","",""
"210.8","2.7","1.0","563.7","180.0","14.6","0.002","-32.8","0","246.8","","","",""
"21.4","3.2","1.1","699.6","61.6","38.5","0.004","-2.3","0","24.0","","","",""
"1.0","1.3","0.9","209.6","13.1","5.6","0.009","-1.0","0","1.7","","","",""
"21.7","1.2","0.7","386.6","124.0","103.6","0.001","-22.7","0","33.1","","","",""
"0.0","0.1","0.1","681.6","85.5","13.8","0.009","-3.1","0","0.1","","","",""
"0.0","0.5","0.4","905.6","22.1","0.7","0.007","-0.8","0","0.2","","","",""
"101.5","3.9","1.2","490.0","158.6","70.1","0.006","-7.2","0","111.3","","","",""
"248.0","5.0","0.6","905.3","126.0","32.8","0.003","-10.1","0","251.9","","","",""
"51.3","4.2","3.0","265.5","140.1","117.0","0.003","-6.4","0","110.8","","","",""
"6.9","3.4","1.2","327.2","182.3","175.9","0.007","-0.7","0","7.9","","","",""
"0.0","0.3","0.0","366.8","193.3","192.9","0.003","-0.1","0","0.0","","","",""
"97.9","3.8","1.7","540.2","159.4","17.5","0.008","-8.2","0","121.7","","","",""
"1.1","0.4","0.2","857.0","122.0","0.8","0.005","-6.5","0","1.2","","","",""
"69.0","4.3","0.6","471.7","115.5","51.3","0.009","-3.9","0","70.5","","","",""
"0.6","1.8","1.5","652.1","39.4","30.8","0.006","-0.5","0","1.7","","","",""
"148.5","4.6","3.1","378.0","109.2","33.1","0.004","-12.6","0","267.2","","","",""
"914.8","4.9","2.9","869.1","105.5","34.3","0.000","-57.7","0","1402.0","","","",""
"4.4","4.1","3.4","388.9","19.9","10.4","0.007","-0.8","0","14.1","","","",""
"19.2","2.0","0.3","100.9","29.4","23.5","0.003","-5.1","0","19.8","","","",""
"11.1","3.5","3.1","230.3","41.0","2.3","0.010","-4.3","0","53.2","","","",""
"0.4","0.4","0.2","851.4","141.3","94.9","0.003","-4.4","0","0.6","","","",""
"2769.7","3.5","1.6","110.5","180.9","62.1","0.001","-287.1","0","3481.1","","","",""
"3.0","0.8","0.6","304.3","105.9","13.1","0.004","-20.1","0","11.4","","","",""
"36.5","3.2","1.3","58.0","21.2","12.2","0.009","-4.3","0","44.2","","","",""
"1.8","1.1","0.2","268.1","29.4","16.8","0.008","-1.5","0","1.8","","","",""
"1.4","3.4","1.9","623.5","131.4","127.8","0.008","-0.2","0","2.1","","","",""
"226.0","2.6","1.1","208.7","186.2","1.0","0.006","-40.1","0","271.2","","","",""
"89.1","3.0","0.5","304.8","80.7","16.7","0.005","-10.2","0","91.6","","","",""
"2.1","2.8","2.3","468.3","14.9","7.7","0.005","-0.7","0","5.6","","","",""
"0.0","0.1","0.0","173.7","27.2","5.0","0.003","-10.7","0","0.0","","","",""
"18.5","1.4","1.0","452.9","146.4","34.0","0.003","-18.3","0","37.9","","","",""
"0.3","1.9","1.8","735.8","57.2","12.6","0.009","-1.8","0","6.3","","","",""
"329.8","4.8","1.6","438.7","152.8","30.4","0.004","-16.3","0","373.4","","","",""
"47.2","3.7","1.8","386.4","74.3","24.5","0.007","-4.5","0","61.1","","","",""
"31460.5","4.5","3.6","1.9","170.8","86.2","0.002","-4452.8","0","88986.1","","","",""
"3.6","3.7","3.0","845.1","148.5","129.7","0.007","-0.8","0","10.8","","","",""
"14.5","0.6","0.3","22.0","76.8","31.4","0.009","-56.2","0","20.4","","","",""
"2.4","1.0","0.2","399.4","144.3","133.8","0.002","-2.7","0","2.5","","","",""
"5.4","1.5","0.3","942.1","144.9","81.7","0.006","-2.7","0","5.7","","","",""
"3.8","0.1","0.1","43.1","125.4","69.9","0.000","-1104.8","0","8.4","","","",""
"1.3","0.7","0.6","485.5","166.1","57.0","0.005","-10.5","0","4.9","","","",""
"3.8","3.5","1.6","978.2","20.9","6.0","0.010","-0.4","0","4.8","","","",""
"42.4","1.6","0.2","432.2","158.1","14.1","0.005","-16.3","0","42.9","","","",""
"417.8","4.3","2.2","210.3","190.6","84.7","0.004","-31.1","0","562.9","","","",""
"74.8","4.0","0.9","170.4","96.7","68.0","0.009","-4.9","0","78.6","","","",""
"0.3","0.5","0.2","537.7","27.0","2.9","0.010","-1.2","0","0.3","","","",""
"387.0","2.3","0.2","114.2","137.1","65.4","0.002","-72.2","0","390.3","","","",""
"2116.4","4.0","0.0","18.2","131.7","59.2","0.008","-129.6","0","2116.7","","","",""
"5.7","1.3","0.6","739.7","119.7","0.4","0.008","-4.9","0","7.7","","","",""
"10.6","1.8","1.1","675.2","144.9","21.6","0.010","-4.8","0","16.3","","","",""
"0.0","0.0","0.0","489.2","42.8","39.0","0.010","-0.2","0","0.0","","","",""
"114.0","3.1","2.6","345.4","157.4","5.1","0.003","-43.9","0","410.9","","","",""
"0.9","0.7","0.6","643.6","106.9","18.9","0.005","-6.4","0","3.2","","","",""
"1.4","0.5","0.3","237.6","62.9","17.4","0.006","-7.6","0","1.9","","","",""
"9.3","4.4","3.3","749.5","36.9","16.6","0.006","-1.1","0","21.0","","","",""
"0.8","2.3","2.3","263.2","185.0","82.3","0.007","-13.4","0","71.8","","","",""
"62.7","3.5","0.5","674.6","117.1","86.8","0.002","-5.2","0","63.9","","","",""
"174.2","4.5","1.7","689.5","131.3","34.5","0.003","-10.2","0","204.1","","","",""
"15.7","2.6","1.4","766.7","149.6","90.4","0.006","-3.3","0","22.4","","","",""
"13.2","2.8","0.0","787.4","44.7","10.9","0.007","-1.6","0","13.3","","","",""
"1.6","1.5","1.2","126.5","59.3","57.7","0.002","-1.9","0","4.3","","","",""
"22.7","3.8","2.4","996.5","108.2","22.5","0.008","-2.5","0","37.4","","","",""
"5.6","3.5","1.2","892.1","41.7","24.5","0.009","-0.5","0","6.4","","","",""
"1.9","1.7","0.2","708.1","99.7","90.3","0.005","-0.7","0","1.9","","","",""
"673.6","1.3","0.0","96.1","93.1","16.1","0.000","-426.9","0","673.8","","","",""
"57.9","0.8","0.2","911.2","112.7","31.9","0.000","-84.2","0","59.9","","","",""
"0.0","0.9","0.8","478.5","26.7","26.2","0.010","-0.0","0","0.0","","","",""
"267.6","2.6","0.4","418.1","184.2","53.6","0.002","-40.3","0","273.7","","","",""
"9.8","2.6","1.8","870.4","60.2","27.8","0.003","-2.9","0","19.3","","","",""
"193.7","1.8","0.3","76.4","171.8","121.9","0.003","-64.7","0","200.4","","","",""
"11.6","1.3","0.3","111.6","101.9","76.6","0.008","-6.7","0","12.0","","","",""
"1.1","1.7","1.7","375.7","90.5","1.9","0.009","-6.9","0","20.3","","","",""
"13.2","2.3","0.7","225.2","151.0","138.9","0.005","-2.9","0","14.7","","","",""
"10.3","3.7","1.0","237.3","9.4","4.6","0.006","-0.8","0","11.2","","","",""
"0.0","0.1","0.0","641.8","130.5","64.9","0.010","-2.6","0","0.0","","","",""
"4.1","3.0","1.3","812.9","35.6","27.3","0.005","-0.5","0","5.1","","","",""
"4678.2","3.4","0.8","214.1","148.3","20.3","0.000","-416.6","0","4935.7","","","",""
"63.5","4.5","1.9","593.7","70.6","26.1","0.005","-3.9","0","77.3","","","",""
"15.9","2.6","0.2","775.0","81.3","34.6","0.006","-2.4","0","16.0","","","",""
"42.0","3.1","0.6","492.3","57.6","19.2","0.004","-4.7","0","43.7","","","",""
"2.3","0.6","0.1","776.1","187.0","25.0","0.008","-6.9","0","2.3","","","",""
"1.8","0.9","0.1","478.7","160.6","133.2","0.007","-2.2","0","1.8","","","",""
"43.7","4.4","2.4","875.3","81.8","1.1","0.007","-3.3","0","63.0","","","",""
"78.1","1.9","1.1","40.8","173.3","150.0","0.004","-33.3","0","120.7","","","",""
"408.6","4.6","1.0","499.5","139.6","67.8","0.002","-20.2","0","430.7","","","",""
"113.2","4.6","1.4","664.3","188.7","105.4","0.005","-5.9","0","125.5","","","",""
"41.4","4.8","2.7","649.8","108.4","55.2","0.008","-2.6","0","60.6","","","",""
"546.7","3.1","0.7","237.3","198.3","53.0","0.002","-61.2","0","574.7","","","",""
"1.2","1.3","0.4","793.0","70.0","60.5","0.004","-0.8","0","1.4","","","",""
"42.9","4.1","2.5","205.3","9.5","2.4","0.002","-3.9","0","66.4","","","",""
"41.0","4.2","2.6","700.5","188.6","121.6","0.006","-3.7","0","66.0","","","",""
"0.1","0.4","0.3","812.7","116.4","98.1","0.003","-1.7","0","0.3","","","",""
"8.5","3.6","0.4","342.4","11.4","4.9","0.007","-0.7","0","8.6","","","",""
"399.0","4.4","0.5","399.0","153.7","78.7","0.002","-20.8","0","404.7","","","",""
"15.1","3.8","0.4","402.4","65.9","57.4","0.005","-1.1","0","15.3","","","",""
"7.9","4.1","3.8","628.9","179.7","103.2","0.010","-3.2","0","54.7","","","",""
"14.0","1.4","0.5","564.2","185.4","8.1","0.010","-8.2","0","16.0","","","",""
"10.4","3.0","1.8","574.7","78.5","56.9","0.005","-1.8","0","16.6","","","",""
"0.1","0.3","0.1","471.5","90.3","82.4","0.005","-0.8","0","0.1","","","",""
"20.9","2.4","1.7","987.9","170.4","77.8","0.003","-7.5","0","43.7","","","",""
"59.9","2.4","1.1","241.8","97.7","30.8","0.005","-13.3","0","75.9","","","",""
"71.8","4.2","3.7","268.9","183.8","65.8","0.006","-17.6","0","312.2","","","",""
"70.5","4.9","4.1","853.7","156.2","56.5","0.003","-10.0","0","235.5","","","",""
"34.9","1.9","1.7","3.5","13.3","12.4","0.001","-50.5","0","182.7","","","",""
"1.4","1.4","0.7","884.6","83.0","49.5","0.010","-1.0","0","1.9","","","",""
"1.0","1.5","1.4","224.4","17.1","13.3","0.001","-5.5","0","11.9","","","",""
"101.3","3.7","1.0","231.4","174.9","133.4","0.006","-8.1","0","109.8","","","",""
"178.3","2.9","2.2","770.0","198.5","27.8","0.001","-51.3","0","419.1","","","",""
"2.0","0.7","0.4","411.5","190.2","177.5","0.001","-6.5","0","3.0","","","",""
"36.5","2.3","0.4","451.5","185.7","114.7","0.005","-7.4","0","37.8","","","",""
"18.5","1.9","0.3","360.6","127.4","53.5","0.010","-5.3","0","18.9","","","",""
"0.1","2.7","2.7","676.2","45.2","19.9","0.008","-1.1","0","8.3","","","",""
"9.7","2.4","0.1","488.9","51.3","21.1","0.009","-1.7","0","9.7","","","",""
"0.0","1.0","1.0","621.2","47.9","43.4","0.001","-2.4","0","2.3","","","",""
"137.2","2.9","1.7","954.8","156.6","27.2","0.001","-24.9","0","209.2","","","",""
"57.1","2.3","0.8","226.5","49.5","20.0","0.003","-12.8","0","65.3","","","",""
"581.7","0.9","0.5","295.6","118.0","59.6","0.000","-1005.3","0","809.8","","","",""
"92.6","1.6","0.4","149.9","186.4","59.7","0.005","-41.3","0","100.1","","","",""
"13.1","3.0","1.4","183.9","76.0","63.8","0.009","-1.8","0","16.7","","","",""
"0.1","0.2","0.1","877.1","157.2","14.2","0.009","-4.4","0","0.1","","","",""
"201.0","1.4","0.6","32.0","149.3","71.9","0.005","-119.2","0","245.3","","","",""
"4.5","1.7","1.5","340.5","56.1","14.5","0.003","-8.8","0","25.2","","","",""
"0.8","1.3","1.1","586.5","109.1","93.3","0.003","-1.9","0","3.3","","","",""
"0.1","2.2","0.1","691.9","6.7","6.3","0.005","-0.0","0","0.1","","","",""
"28.3","4.1","2.8","854.8","77.0","36.7","0.004","-3.2","0","53.2","","","",""
"16.9","1.9","1.6","453.8","102.4","66.3","0.001","-18.1","0","63.4","","","",""
"175.5","3.1","1.8","109.7","90.9","11.3","0.006","-28.6","0","268.2","","","",""
"13.1","3.2","1.7","828.8","71.4","25.7","0.008","-1.8","0","18.6","","","",""
"1.4","1.8","1.5","113.9","162.2","156.2","0.008","-1.7","0","5.1","","","",""
"6.0","3.4","0.5","641.9","7.0","2.0","0.004","-0.5","0","6.1","","","",""
"159.6","2.0","1.7","96.1","74.8","1.7","0.001","-136.4","0","556.7","","","",""
"14.0","1.5","0.6","167.3","72.8","41.4","0.006","-8.0","0","17.2","","","",""
"25.8","2.4","0.3","934.1","177.2","15.2","0.010","-4.5","0","26.2","","","",""
"0.0","0.4","0.3","285.0","51.1","49.1","0.002","-1.1","0","0.2","","","",""
"9.5","2.4","0.1","985.7","125.5","74.2","0.008","-1.7","0","9.5","","","",""
"15.7","3.4","0.1","196.4","12.5","10.3","0.002","-1.4","0","15.7","","","",""
"114.4","4.1","1.0","472.1","157.4","34.9","0.009","-7.1","0","120.9","","","",""
"3.2","3.9","3.1","524.5","26.5","25.8","0.001","-0.6","0","9.4","","","",""
"1.0","0.3","0.1","669.9","177.8","134.7","0.001","-10.9","0","1.1","","","",""
"3.2","2.1","1.7","401.6","68.4","42.9","0.007","-2.2","0","9.7","","","",""
"3.0","2.2","1.0","573.0","85.0","68.6","0.009","-0.8","0","3.8","","","",""
"6.4","4.0","3.8","787.8","166.2","88.0","0.007","-3.5","0","56.3","","","",""
"84.4","3.8","1.6","162.2","67.6","24.8","0.009","-7.3","0","103.7","","","",""
"1.7","1.3","0.5","406.9","68.7","54.0","0.007","-1.3","0","2.1","","","",""
"170.0","4.3","0.2","597.5","161.7","1.5","0.007","-9.2","0","170.5","","","",""
"73.3","4.5","0.6","464.8","125.4","58.6","0.010","-3.7","0","74.7","","","",""
"48.0","3.4","0.5","835.2","45.0","5.3","0.003","-4.2","0","49.1","","","",""
"71.7","0.5","0.1","92.2","102.5","4.2","0.001","-339.2","0","78.7","","","",""
"2.3","4.9","4.5","265.1","130.1","124.3","0.009","-0.6","0","14.6","","","",""
"428.3","4.1","0.7","715.4","59.0","13.2","0.001","-26.9","0","442.3","","","",""
"52.8","4.5","2.8","560.1","17.2","10.1","0.001","-4.3","0","87.5","","","",""
"0.3","0.2","0.1","392.7","87.0","67.0","0.002","-6.1","0","0.3","","","",""
"1.9","1.5","0.0","940.3","30.2","4.8","0.008","-0.9","0","1.9","","","",""
"3.4","3.1","0.5","524.2","7.9","3.0","0.006","-0.4","0","3.5","","","",""
"2.2","0.7","0.2","587.2","115.6","45.8","0.006","-4.9","0","2.4","","","",""
"263.7","3.6","1.7","598.8","195.3","55.2","0.002","-26.8","0","342.7","","","",""
"1.6","2.0","0.4","803.9","13.1","1.2","0.008","-0.4","0","1.7","","","",""
"5.8","0.6","0.5","33.3","17.2","2.5","0.003","-32.4","0","12.7","","","",""
"7.3","2.5","0.6","318.5","19.2","14.5","0.003","-1.2","0","7.6","","","",""
"0.8","0.4","0.3","68.5","36.2","3.0","0.007","-17.0","0","2.2","","","",""
"2.6","2.9","2.7","476.9","192.3","178.0","0.002","-3.4","0","28.2","","","",""
"0.1","3.1","3.1","709.9","12.3","6.6","0.003","-0.8","0","7.4","","","",""
"3.4","0.4","0.2","134.4","180.8","65.1","0.007","-31.8","0","5.1","","","",""
"199.0","2.6","1.4","722.6","125.3","10.8","0.001","-40.8","0","273.9","","","",""
"7.2","0.7","0.6","39.0","20.8","8.0","0.002","-49.9","0","27.3","","","",""
"0.0","0.1","0.0","511.2","34.8","25.6","0.009","-0.5","0","0.0","","","",""
"3.3","3.2","3.0","937.5","80.4","12.6","0.008","-2.2","0","22.9","","","",""
"71.4","3.7","1.3","63.1","18.1","6.0","0.008","-6.0","0","81.5","","","",""
"10.0","3.7","3.0","554.5","3.8","0.6","0.001","-2.0","0","27.5","","","",""
"25.0","1.8","0.8","47.1","119.9","106.2","0.007","-10.0","0","31.9","","","",""
"250.3","1.9","1.0","20.7","171.2","158.1","0.002","-102.3","0","361.6","","","",""
"12.7","0.9","0.1","249.2","118.0","56.8","0.004","-14.7","0","12.9","","","",""
"102.8","4.0","1.6","987.8","106.3","1.7","0.003","-7.8","0","122.1","","","",""
"8.2","2.3","1.1","898.8","63.8","29.8","0.005","-2.0","0","10.5","","","",""
"14.6","4.5","2.3","252.1","100.5","95.1","0.006","-1.0","0","19.6","","","",""
"2.1","3.0","0.3","894.7","61.8","57.7","0.005","-0.2","0","2.1","","","",""
"2.4","0.8","0.6","504.3","125.4","48.9","0.006","-6.9","0","4.6","","","",""
"0.7","0.3","0.2","548.9","146.3","15.9","0.004","-14.0","0","1.0","","","",""
"4109.0","4.5","0.8","125.0","141.9","36.1","0.001","-210.2","0","4258.8","","","",""
"0.0","0.0","0.0","221.7","89.2","64.1","0.008","-3.7","0","0.0","","","",""
"13.4","2.5","0.5","708.4","60.5","22.8","0.006","-2.2","0","14.0","","","",""
"13.4","3.8","3.0","985.8","170.7","85.6","0.009","-2.5","0","36.5","","","",""
"2.7","0.8","0.2","258.6","92.2","73.1","0.004","-4.4","0","2.9","","","",""
"388.9","3.6","3.1","932.2","161.2","26.8","0.000","-104.1","0","1376.9","","","",""
"8.8","2.0","1.6","459.1","72.0","37.7","0.003","-5.8","0","23.7","","","",""
"29.6","3.8","0.6","556.6","71.7","46.9","0.005","-2.1","0","30.3","","","",""
"2.6","2.2","2.0","888.1","87.6","59.3","0.003","-2.9","0","13.6","","","",""
"0.0","0.1","0.0","856.1","16.0","10.5","0.009","-0.2","0","0.0","","","",""
"6.3","2.9","2.5","157.8","29.1","13.1","0.008","-3.2","0","26.6","","","",""
"7.5","0.9","0.4","274.3","68.9","1.8","0.006","-11.1","0","9.3","","","",""
"40.0","2.1","0.4","455.0","177.7","52.1","0.007","-9.7","0","41.9","","","",""
"0.1","1.3","1.3","955.6","31.4","25.3","0.001","-1.9","0","3.4","","","",""
"49.0","2.1","1.1","267.6","134.0","60.3","0.004","-15.8","0","67.3","","","",""
"822.2","4.2","1.2","263.3","163.7","77.7","0.002","-50.8","0","892.9","","","",""
"6.5","2.3","0.2","863.0","96.8","54.9","0.009","-1.3","0","6.6","","","",""
"32.8","4.2","1.2","371.4","25.2","3.2","0.007","-2.0","0","35.7","","","",""
"6.8","1.9","0.4","935.5","39.3","21.7","0.002","-1.9","0","7.1","","","",""
"79.8","2.6","0.2","320.5","61.8","24.3","0.002","-12.1","0","80.4","","","",""
"11.3","4.1","3.7","594.2","153.9","86.3","0.007","-3.8","0","64.4","","","",""
"24.4","4.0","2.0","713.3","72.9","16.4","0.010","-2.0","0","32.5","","","",""
"22.4","2.7","1.5","461.3","94.0","20.2","0.010","-4.2","0","31.7","","","",""
"2133.4","4.8","2.7","295.1","141.3","17.1","0.001","-137.5","0","3161.7","","","",""
"7.9","2.0","1.0","942.9","125.5","52.3","0.008","-2.5","0","10.2","","","",""
"60.1","4.7","2.2","961.4","152.6","79.7","0.005","-3.5","0","77.0","","","",""
"5.3","1.5","0.3","17.1","6.9","5.4","0.009","-2.4","0","5.5","","","",""
"45.7","2.3","0.2","657.0","77.1","31.3","0.002","-8.9","0","46.1","","","",""
"0.7","0.9","0.7","856.8","57.2","12.1","0.007","-1.9","0","1.6","","","",""
"6.6","2.1","1.0","444.0","92.8","60.5","0.009","-2.1","0","8.7","","","",""
"49.8","4.9","4.1","376.1","174.2","78.6","0.009","-6.8","0","165.7","","","",""
"6.0","1.2","1.0","122.6","88.6","40.7","0.009","-10.9","0","16.1","","","",""
"59.5","2.0","0.7","89.0","43.8","6.1","0.006","-16.6","0","67.9","","","",""
"4.7","2.1","1.7","460.6","54.3","11.3","0.007","-3.4","0","14.7","","","",""
"2.6","0.8","0.7","187.9","144.6","7.5","0.008","-23.9","0","15.9","","","",""
"330.5","4.0","1.8","184.0","149.5","4.5","0.008","-25.4","0","416.0","","","",""
"4050.5","2.4","0.5","8.4","111.4","98.6","0.001","-715.2","0","4209.0","","","",""
"12.4","1.7","0.6","386.9","131.1","103.6","0.004","-5.0","0","14.3","","","",""
"2.2","2.4","2.0","523.1","31.9","10.7","0.008","-1.3","0","7.0","","","",""
"0.8","1.3","0.8","870.8","28.8","5.4","0.007","-0.9","0","1.5","","","",""
"838.7","1.6","0.4","14.0","131.7","25.1","0.006","-333.2","0","895.6","","","",""
"17.9","4.3","1.6","696.9","54.4","26.2","0.009","-1.1","0","20.9","","","",""
"12.4","3.8","0.8","660.1","193.6","177.7","0.007","-0.9","0","13.0","","","",""
"0.0","0.0","0.0","480.9","111.4","3.3","0.010","-5.7","0","0.0","","","",""
"1.2","4.7","4.2","654.8","69.4","65.4","0.006","-0.2","0","5.4","","","",""
"38.2","4.7","2.9","584.7","121.2","101.1","0.003","-2.9","0","63.1","","","",""
"18.4","2.9","1.3","296.3","153.8","123.6","0.009","-2.8","0","22.8","","","",""
"136.9","4.2","2.4","10.6","49.0","44.1","0.010","-11.7","0","203.9","","","",""
"3.8","0.5","0.1","437.9","157.3","48.5","0.004","-14.8","0","3.9","","","",""
"2528.6","1.9","0.4","82.6","175.9","89.0","0.000","-742.0","0","2640.4","","","",""
"0.8","1.3","1.2","498.0","22.9","0.2","0.004","-3.1","0","5.3","","","",""
"537.5","3.7","0.1","201.4","150.1","30.7","0.004","-38.4","0","537.7","","","",""
"0.3","1.5","1.3","442.8","63.5","53.7","0.010","-0.6","0","1.2","","","",""
